embeddings	type	entity	entity_normalized	entity_normalized_clean	wikidata_qid
58922,58923,58924,58925	PER	ANA ROQUE DE DUPREY	Ana Roqué de Duprey	Ana Roque de Duprey	Q4750492
58944,58945,58946,58947	PER	Trina Padilla de Sanz	Trina Padilla de Sanz	Trina Padilla de Sanz	Q6152690
58948,58949,58950,58951	MISC	La Hija del Caribe	La Hija del Caribe	La Hija del Caribe	
58955,58956,58957,58958	PER	Teresita Maneral de Cetero	Teresita Manenal de Cetero	Teresita Manenal de Cetero	
58967,58968	PER	Amparo Pernander	Amparo Fernandez Náter	Amparo Fernandez Náter	
58972,58973,58974,58975	MISC	Los amela de Hostos	Amelia de Hostos	Luisa Amelia de Hostos	
58982	PER	Manuel	Manuel	Manuel	
58988,58989,58990,58991	PER	Don Francisco del Vale	Don Francisco del Vale	Francisco del Vale	
58995,58996,58997,58998	PER	A. F. de M. Ateme	A. F. de M. Ateme	A. F. de M. Ateme	
59002,59003,59004,59005	MISC	Sisla Arce de Astol	Sisla Arce de Astol	Sisla Arce de Astol	
59006	PER	Carmen	Carmen	Carmen	
59013,59014,59015,59016	PER	María Angelina de Hostos	María Angelina de Hostos	María Angelina de Hostos	
59020,59021	MISC	Don avetano	Cayetano Coll	Cayetano Coll	
59026,59027	PER	R. Cestero	R. Cestero	R. Cestero	
59050	MISC	FUNCOS	FUNCOS	Funcos	
59062	ORG	España	España	España	
59070	MISC	Celsia	Celsia Regis	Celsia Regis	
59071	PER	Regis	Regis	Regis	
59072,59073,59074,59075,59076	MISC	Mundial temeProtección a la Infancia	Mundial temeProtección a la Infancia	Mundial temeProtección a la Infancia	
59079,59080	PER	Celsia Regis	Celsia Regis	Consuelo González Ramos	Q19617347
59085,59086,59087,59088	PER	Ana Roqué de Dupre	Ana Roqué de Duprey	Ana Roque de Duprey	Q4750492
59092,59093,59094	PER	Margarita del Prado	Margarita del Prado	Margarita del Prado	
59096,59097,59098	MISC	de las Mujeres	de las Mujeres	de las Mujeres	
59100,59101,59102	PER	Augusto de Lima	Augusto de Lima	Augusto de Lima	Q1789286
59105,59106,59107,59108	ORG	Sociedad Astronómica de Francia	Sociedad Astronómica de Francia	Sociedad Astronómica de Francia	
59111,59112,59113,59114	PER	Ana Roqué de Duprey	Ana Roqué de Duprey	Ana Roque de Duprey	Q4750492
59116,59117,59118	MISC	No ha llegado	No ha llegado	No ha llegado	
59123,59124,59125,59126	MISC	Heraldo de la Mujer	Heraldo de la Mujer	Heraldo de la Mujer	
59128,59129,59130,59131,59132	MISC	El Poeta y lo Desconocido	El Poeta y lo Desconocido	El Poeta y lo Desconocido	
59135,59136,59137	PER	Concha Meléndez Niveo	Concha Meléndez	Concha Meléndez	Q2881387
59140,59141,59142,59143	PER	Luisa Amelia de Hostos	Luisa Amelia de Hostos	Luisa Amelia de Hostos	
59145	MISC	Aguinados	Aguinados	Aguinados	
59147,59148	PER	Federico UrbacaNiños	Federico UrbacaNiños	Federico Urbaca	
59153,59154,59155,59156	PER	Ana Roqué de Duprey	Ana Roqué de Duprey	Ana Roque de Duprey	Q4750492
59160,59161	MISC	Iitación de	Iitación de	Iitación de	
59162	PER	Anangé	Anangé	Anangé	
59178,59179	LOC	San Juan	San Juan	San Juan	
59187,59188,59189	ORG	Ayuntamiento de Madrid	Ayuntamiento de Madrid	Ayuntamiento de Madrid	
59192,59193,59194,59195	ORG	HERALDO DE LA MUJER	Heraldo de la Mujer	Heraldo de la Mujer	
59202,59203,59204	PER	Gabrielle Camille Flammarion	Gabrielle Camille Flammarion	Gabrielle Renaudot	Q3081452
59330	MISC	Rema	Rema	Rema	
59360	PER	Flammarión	Camilo Flammarión	Camille Flammarion	Q295524
59373,59374	PER	Madame Cabriele	Madame Cabriele	Gabriele	
59400,59401,59402,59403	ORG	SOCEDAD ASTRONORICA DE FRANCIA	SOCEDAD ASTRONORICA DE FRANCIA	Sociedad Astronómica de Francia	
59406,59407,59408,59409	PER	ANA ROQUE DE DUPRE	Ana Roqué de Duprey	Ana Roque de Duprey	Q4750492
59415,59416	PER	Gamille M.	Gamille M.	Camille M.	
59429,59430	MISC	ANUARIO ASTRONOMICO	ANUARIO ASTRONOMICO	Anuario Astronomico	
59568,59569,59570	ORG	Ayuntamiento de Madrid	Ayuntamiento de Madrid	Ayuntamiento de Madrid	
59572,59573,59574,59575	MISC	HERALDO DE LA MUJER	Heraldo de la Mujer	Heraldo de la Mujer	
59842,59843,59844	MISC	Edad de Oro	Edad de Oro	Edad de Oro	
59847	PER	Acosta	Acosta	Acosta	
59850	PER	Tapia	Tapia	Tapia	
59852	PER	Bran	Bran	Bran	Q4095788
59855	PER	Caribe	Caribe	Caribe	
59857,59858,59859	PER	Ratael del Vale	Rafael del Valle	Rafael del Valle	Q7282378
59861,59862	PER	San Corelado	San Corelado	San Corelado	
59864	PER	Sama	Sama	Sama	
59866,59867	PER	Dr. Alonso	Dr. Alonso	Alonso	
59869,59870	PER	Pablo morales	Pablo morales	Pablo morales	
59873	PER	Canier	Canier	Canier	
59876,59877	PER	Julán planco	Julán planco	Julán planco	
59879,59880	PER	Justo Derecho	Justo Derecho	Justo Derecho	
59882,59883	PER	M .	M .		
59885	PER	Elgabura	Elgabura	Elgabura	
59888	PER	Coco	Coco	Coco	
59891,59892,59893,59894	PER	Padial los Ramirer Casablanca	Padial los Ramirer Casablanca	Padial los Ramirer Casablanca	
59896,59897	PER	Muos Rivera	Muñoz Rivera	Luis Muñoz Rivera	Q734445
59899,59900,59901,59902	PER	R . Marín Baldoriory	R . Marín Baldoriory	R. Marín Baldoriory	
59904	PER	Hostos	Hostos	Eugenio María de Hostos	Q3543841
59928,59929	PER	Fernander lancos	Fernández Juncos	Manuel Fernández Juncos	Q344554
59947	ORG	prCon	prCon	prCon	
60032,60033,60034	LOC	Pro . Rico	Pro . Rico	Puerto Rico	
60068,60069,60070	MISC	Legislatura de 192	Legislatura	Legislatura	
60075,60076,60077,60078	MISC	Bill del Sufragio En	Bill del Sufragio En	Bill del Sufragio En	
60239,60240	PER	Pto Rico	Puerto Rico	Puerto Rico	
60244	LOC	España	España	España	
60400	PER	Dios	Dios	Dios	Q190
60504,60505,60506,60507	ORG	HERALDO DE LA MUJER	Heraldo de la Mujer	Heraldo de la Mujer	
60510,60511,60512	ORG	Ayuntamiento de Madrid	Ayuntamiento de Madrid	Ayuntamiento de Madrid	
60514	ORG	HERALDO	Heraldo de la Mujer	Heraldo de la Mujer	
60515,60516,60517	MISC	DE LA MUJER	DE LA MUJER	Heraldo de la Mujer	
60519	ORG	Fas	Fas	Fas	
60521,60522,60523,60524,60525	MISC	El Mupía n la Begrmurida	El Mupía n la Begrmurida	El Mupía n la Begrmurida	
60715	MISC	Reencarnación	Reencarnación	Reencarnación	
60731	PER	Nervo	Nervo	Nervo	
60835	LOC	america	América	América	
60870,60871	LOC	Puerto Rico	Puerto Rico	Puerto Rico	
60894	LOC	Asto	Asto	Asto	
60898	PER	Ribera	Ribera	Ribera	
60938	PER	Fendié	Fendié	Fendié	
60973,60974,60975	PER	José I. Ribera	José I. Ribera	José I. Ribera	
60982	MISC	Remeciabios	Remeciabios	Remeciabios	
60998,60999	PER	Ella Wheeler	Ella Wheeler Wilcon	Ella Wheeler Wilcon	
61032,61033	PER	Concha MELENDEZ	Concha Meléndez	Concha Meléndez	Q2881387
61037,61038	PER	Trinidad Genes	Trinidad Genes	Trinidad Genes	
61160	MISC	Paree	Paree	Paree	
61354,61355,61356,61357	PER	LUISA AMELIA DE HOSTOS	Luisa Amelia de Hostos	Luisa Amelia de Hostos	
61359,61360	PER	Asiul Ailema	Asiul Ailema	Asiul Ailema	
61364,61365,61366	ORG	Ayuntamiento de Madrid	Ayuntamiento de Madrid	Ayuntamiento de Madrid	
61368,61369,61370,61371	MISC	HERALDO DE LA MUJER	Heraldo de la Mujer	Heraldo de la Mujer	
61727,61728,61729	ORG	Ayuntamiento de Madrid	Ayuntamiento de Madrid	Ayuntamiento de Madrid	
61731,61732	PER	Federico UERRACI.	Federico UERRACI.	Federico UERRACI.	
61738	MISC	Naturaleza	Naturaleza	Naturaleza	
61758,61759	MISC	La Eubre	La Eubre	La Eubre	
62018	PER	Hata	Hata	Hata	
62089,62090,62091,62092	PER	ANA ROQUE DE DUPRER	Ana Roqué de Duprey	Ana Roque de Duprey	Q4750492
62097	LOC	España	España	España	
62102	MISC	Meminismo	Meminismo	Meminismo	
62105,62106	PER	Gungrin Narinnal	Gungrin Narinnal	Gungrin Narinnal	
62226	PER	Victoria	Reina Victoria	Victoria del Reino Unido	Q9439
62229	PER	Victoria	Reina Victoria	Victoria del Reino Unido	Q9439
62417,62418,62419,62420,62421,62422	ORG	Integrado por la Federación Internacional Fememina	Integrado por la Federación Internacional Fememina	Integrado por la Federación Internacional Fememina	
62426	ORG	Mujeres	Mujer	Mujer	
62428	ORG	espana	España	España	
62431	ORG	Rea	Rea	Rea	
62440	ORG	Conero	Conero	Conero	
62466	ORG	Espina	Espina	Espina	
62492	PER	rervies	rervies	Nervies	
62527,62528	PER	Eura Cuelar	Eura Cuelar	Eura Cuelar	
62535	PER	Lelas	Lelas	Lelas	
62544,62545	PER	Esperanza Macupar	Esperanza Macupar	Esperanza Macupar	
62548,62549,62550	LOC	Rue de Magne	Rue de Magne	Rue de Magne	
62554	LOC	Cana	Cana	Cana	
62557	PER	María	María	Virgen María	Q345
62635,62636,62637,62638,62639,62640,62641,62642,62643,62644,62645,62646	MISC	ESERA LA PARFICIBACIÓN DE LA MUER EROICA DE LA ABRILIAR CER ANECADA	ESERA LA PARFICIBACIÓN DE LA MUER EROICA DE LA ABRILIAR CER ANECADA	Esera la Parficibación de la Muer Eroica de la Abriliar Cer Anecada	
62649,62650,62651,62652,62653,62654,62655,62656,62657	MISC	ORAN PESIN DE LA VICTORIA FLORES DALANAS DE LLAS	ORAN PESIN DE LA VICTORIA FLORES DALANAS DE LLAS	Oran Pesin de la Victoria Flores Dalanas de Llas	
62666	MISC	ANANRE	ANANRE	Ananre	
62669,62670,62671,62672	MISC	HERALDO DE LA MUJER	Heraldo de la Mujer	Heraldo de la Mujer	
62674,62675,62676	MISC	Niños y Earuelas	Niños y Earuelas	Niños y Earuelas	
62679,62680,62681	ORG	Ayuntamiento de Madrid	Ayuntamiento de Madrid	Ayuntamiento de Madrid	
62683,62684,62685,62686	MISC	HERALDO DE LA MUJER	Heraldo de la Mujer	Heraldo de la Mujer	
62688	MISC	ILUINDIAL	ILUINDIAL	Iluindial	
62690	PER	Paston	Paston	Mark Paston	Q314742
62694	PER	Amito	Amito	Ametor	Q16166070
62697	PER	Patrimera	Patrimera	Patrimera	
62711	PER	Pulacri	Pulacri	Pulacri	
62721	LOC	Calabria	Calabria	Calabria	
62733	PER	Morgan	Morgan	Morgan	
62756,62757	PER	American Bentes	American Bentes	American Bentes	
62767	PER	Moranzoni	Moranzoni	Roberto Moranzoni	Q4302348
62776,62777,62778	PER	Sare de Ring	Sare de Ring	Sare de Ring	
62882	PER	Amato	Amato	Amato	
62889	PER	Tonio	Tonio	Tonio	
62904	PER	Principe	Príncipe	Príncipe	
62931	MISC	Oberón	Oberón	Oberón	
62935,62936	PER	Arturo Bodanalv	Arturo Bodanalv	Arturo Bodanalv	
62939,62940	PER	Florence Paston	Florence Paston	Florence Paston	
62945	PER	Reria	Reria	Reria	
62948,62949	PER	Catalina movara	Catalina movara	Catalina movara	
62961,62962,62963	LOC	haren del Cara	haren del Cara	haren del Cara	
62967,62968,62969	PER	Principe Eduardo Alberto	Principe Eduardo Alberto	Principe Eduardo Alberto	
62972	LOC	MetropolitanHabía	MetropolitanHabía	MetropolitanHabía	
62977	LOC	Metropolin	Metrópoli	Metrópoli	
63005	PER	Sancón	Sancón	Sansón	Q214648
63009,63010	PER	Sante Sana	Sante Sana	Sante Sana	
63025,63026	PER	Libian osde	Libian osde	Libian osde	
63054,63055	PER	Guiseppe Bamboscheck	Guiseppe Bamboscheck	Guiseppe Bamboscheck	
63123	PER	Florence	Florence	Florence	
63132,63133	PER	Miss Easten	Miss Easten	Easten	
63143	PER	Pagliacci	Pagliacci	Pagliacci	
63145	PER	Caruso	Caruso	Caruso	
63190,63191	PER	Rosina Santa	Rosina Santa	Rosina Santa	
63217	MISC	General	General	General	
63218	PER	persing	Persin	Persin	
63250,63251	MISC	Madame Frances	Madame Frances	Frances	
63253,63254,63255,63256,63257,63258	MISC	Ana mue es de nueva elandia	Ana mue es de nueva elandia	Ana mue es de nueva elandia	
63288,63289	PER	Miss Easton	Miss Easten	Easten	
63292	MISC	Dios	Dios	Dios	
63295,63296,63297	PER	Principe de Gales	Principe de Gales	Carlos III del Reino Unido	Q43274
63304	MISC	Mme	Mme	Mme	
63307	PER	Alda	Alda	Alda	
63331	PER	Príncipe	Príncipe	Príncipe	
63335,63336,63337	PER	Mrs . Tanamacter	Mrs . Tanamacter	Tanamacter	
63354	PER	Principe	Príncipe	Príncipe	
63358,63359	MISC	Re nor	Re nor	Re nor	
63374,63375,63376,63377	PER	Cosima Lista de Magner	Cosima Lista de Magner	Cosima Lista de Magner	
63385,63386	PER	Ricardo Wagner	Ricardo Wagner	Richard Wagner	Q1511
63402	LOC	Sanure	Santurce	Santurce	
63458,63459	PER	Franciso Lista	Franciso Lista	Franciso Lista	
63476	PER	Cosima	Cosima	Cosima Wagner	Q75789
63520	PER	Barrenta	Barrenta	Barrenta	
63531,63532	PER	Cosima Wagner	Cosima Wagner	Cosima Wagner	Q75789
63552,63553,63554	ORG	Ayuntamiento de Madrid	Ayuntamiento de Madrid	Ayuntamiento de Madrid	
63556,63557,63558,63559	ORG	HERALDO DE LA MUJER	Heraldo de la Mujer	Heraldo de la Mujer	
63601	PER	Agones	Agones	Agones	
63629	PER	Cosima	Cosima	Cosima Wagner	Q75789
63715	PER	Lista	Lista	Lista	
63778	PER	Porsital	Porsital	Porsital	
63825	PER	magner	magner	Cosima Wagner	Q75789
63854	PER	Cosima	Cosima	Cosima Wagner	Q75789
63874	LOC	Pusta	Pusta	Pusta	
63885	PER	Maestro	Maestro	Maestro	
63904	PER	Cisma	Cisma	Domingo Cisma	Q718664
63925	PER	Serado	Serado	Serado	
64015,64016	PER	Teodoro Roosevelt	Teodoro Roosevelt	Theodore Roosevelt	Q33866
64108	PER	Coronel	Coronel	Coronel	
64121	PER	Ronerle	Ronerle	Ronerle	
64179	PER	Roosevelt	Franklin Delano Roosevelt	Franklin D. Roosevelt	Q8007
64199,64200	PER	A. Camesie	A. Camesie	A. Camesie	
64209	MISC	Carneste	Carneste	Carneste	
64211	MISC	poneral	poneral	poneral	
64222	MISC	Racer	Racer	Racer	
64229	PER	Roosevelt	Franklin Delano Roosevelt	Franklin D. Roosevelt	Q8007
64245	PER	Lastana	Lastana	Lastana	
64265	LOC	Lositana	Lositana	Lositana	
64501,64502	PER	Celsia REGIS	Celsia Regis	Consuelo González Ramos	Q19617347
64505,64506,64507	ORG	Ayuntamiento de Madrid	Ayuntamiento de Madrid	Ayuntamiento de Madrid	
64509,64510,64511,64512	ORG	HERALDO DE LA MUJER	Heraldo de la Mujer	Heraldo de la Mujer	
64576	PER	Pedro	Pedro	Pedro	
64605,64606	LOC	Estados Unidos	Estados Unidos	Estados Unidos	
64729,64730	LOC	Puerto Rico	Puerto Rico	Puerto Rico	
64964	LOC	Marola	Marola	Marola	
64987,64988,64989,64990	PER	Ana Ramué de Agre	Ana Ramué de Agre	Ana Ramué de Agre	
65003,65004	PER	don quilermo	Don Guillermo	Guillermo	
65049,65050	PER	Don Pedro	Don Pedro	Pedro	
65199,65200	PER	D. Cuilermo	D. Cuilermo	Guilermo	
65218	MISC	Caspitinal	Caspitinal	Caspitinal	
65221	PER	Pedro	Pedro	Pedro	
65240	PER	Pedro	Pedro	Pedro	
65317,65318	PER	D. Pedro	Don Pedro	Pedro	
65396	PER	Mr.	Mr.		
65397	PER	Knight	Knight	Knight	
65430,65431	LOC	Porto Rico	Puerto Rico	Puerto Rico	
65441,65442,65443	ORG	Ayuntamiento de Madrid	Ayuntamiento de Madrid	Ayuntamiento de Madrid	
65445,65446,65447,65448	ORG	HERALDO DE LA MUJER	Heraldo de la Mujer	Heraldo de la Mujer	
65451	ORG	EL	EL	El	
65453	ORG	ATENEO	Ateneo	Ateneo	
65504,65505	MISC	Destle Social	Destle Social	Destle Social	
65508	MISC	imparal	imparal	imparal	
65562,65563	PER	Me pora	Me pora	Me pora	
65575,65576	PER	Canta Corropa	Canta Corropa	Canta Corropa	
65582	PER	Vanga	Vanga	Baba Vanga	Q229625
65595	PER	Migdalia	Migdalia	Migdalia	
65598,65599	PER	ANA ROQUE	Ana Roqué de Duprey	Ana Roque de Duprey	Q4750492
65602	ORG	TRIBUNA	TRIBUNA	Tribuna	
65603	MISC	DEL	DEL	Del	
65604	ORG	ATENEO	Ateneo	Ateneo	
65620,65621	PER	Ana Roque	Ana Roqué de Duprey	Ana Roque de Duprey	Q4750492
65629	LOC	atengo	atengo	atengo	
65647	PER	Civil	Civil	Civil	
65653,65654	PER	Canaria Cordora	Canaria Cordora	Canaria Cordora	
65664	PER	Roque	Roque	Roque	
65688	PER	Roque	Roque	Roque	
65736	PER	Roque	Roque	Roque	
65752,65753	PER	Dr. Pora	Dr. Pora	Pora	
65787	PER	Roque	Roque	Roque	
65812	MISC	Corava	Corava	Corava	
65847,65848	PER	Candia Pardala	Candia Pardala	Candia Pardala	
65891	ORG	ATENEO	Ateneo	Ateneo	
65902	ORG	Agenco	Agenco	Agenco	
65909,65910	LOC	Puerto Rico	Puerto Rico	Puerto Rico	
65918,65919	PER	Francisco Vincentí	Don Francisco Vincenta	Francisco Vincenta	
65926	MISC	Moral	Moral	Moral	
65945	MISC	Moral	Moral	Moral	
65947	MISC	Eduación	Educación	Educación	
66047,66048,66049	MISC	CERTAMEN DEL ATENEO	Certamen del Ateneo	Certamen del Ateneo	
66058	MISC	Certamen	Certamen	Certamen	
66062	ORG	Aueno	Aueno	Aueno	
66125,66126	PER	ELISA TAVAREZ	ELISA TAVAREZ	Elisa Tavárez	Q5361388
66130	MISC	ARTEAGA	Academia Arteaga	Academia Arteaga	
66138	LOC	Ateneo	Ateneo	Ateneo	
66169,66170,66171	PER	Roqué de Duprey	Ana Roqué de Duprey	Ana Roque de Duprey	Q4750492
66247,66248	PER	Ana Rome	Ana Rome	Ana Rome	
66263	LOC	PuertoriAyuntamiento	PuertoriAyuntamiento	PuertoriAyuntamiento	
66265	LOC	Madrid	Madrid	Madrid	
66267,66268,66269,66270	ORG	HERALDO DE LA MUJER	Heraldo de la Mujer	Heraldo de la Mujer	
66275,66276	PER	MARTINEZ ALVAREZ	MARTINEZ ALVAREZ	Martinez Alvarez	
66290,66291	LOC	Pro Rico	Pro . Rico	Pro. Rico	
66375,66376,66377,66378	PER	FRANCISCO DE PAULA ACUNA	FRANCISCO DE PAULA ACUNA	Francisco de Paula Acuña y Paniagua	Q120920625
66391	ORG	Areneo	Ateneo	Ateneo	
66398	MISC	Honor	Honor	Honor	
66406,66407,66408	MISC	ELPRIMER ATTORNEY PUERTORRIQUENO	ELPRIMER ATTORNEY PUERTORRIQUENO	Elprimer Attorney Puertorriqueno	
66414	PER	Mestre	Mestre	Mestre	
66420,66421,66422	MISC	ETUR RILE BIRD	ETUR RILE BIRD	Etur Rile Bird	
66426	LOC	Humaeso	Humaeso	Humaeso	
66431	LOC	Cuba	Cuba	Cuba	
66452	LOC	Humacao	Humaca	Humaca	
66673	LOC	BALTIMORE	BALTIMORE	Baltimore	
66689,66690	PER	Roqué Marin	Roqué Marin	Roque Marin	Q62036684
66698,66699	LOC	GRANIA MACONICA	Grania Masónica	Grania Masónica	
66709,66710	LOC	Grania Masónica	Grania Masónica	Grania Masónica	
66712	LOC	Bavamón	Bayamón	Bayamón	
66719	PER	Dios	Dios	Dios	Q190
66734,66735,66736,66737	PER	Carmen otero de Galues	Carmen otero de Galues	Carmen Otero de Calver	
66742	LOC	Habana	La Habana	La Habana	
66747	PER	Calver	Calver	Carmen Otero de Calver	
66755,66756,66757	PER	Reyes Puis Soler	Reyes Puis Soler	Reyes Puis Soler	
66764	LOC	Santre	Santurce	Santurce	
66776,66777,66778	PER	Cienencia de Valacial	Cienencia de Valacial	Cienencia de Valacial	
66786,66787,66788	PER	José Moreal Lones	José Moreal Lones	José Moreal Lones	
66799,66800	PER	Penila Conte	Penila Conte	Penila Conte	
66817,66818,66819,66820	PER	Micada Nusa de Losas	Micada Nusa de Losas	Micada Nusa de Losas	
66835,66836,66837	PER	Ramón B. Lenen	Ramón B. Lenen	Ramón B. Lenen	
66843,66844	PER	Mila Lopen	Mila Lopen	Mila Lopen	
66853	PER	Astora	Astora	Astora	
66857	LOC	Santiago	Santia	Santia	
66861	LOC	Barcelonera	Barceló	Barceló	
66865,66866,66867,66868	PER	Tala Cegal de Conila	Tala Cegal de Conila	Tala Cegal de Conila	
66872	LOC	Expaña	España	España	
66878	PER	Bencicio	Bencicio	Bencicio	
66886,66887	LOC	San JuanTambién	San Juan	San Juan	
66895,66896,66897,66898	PER	Trina Padilla de Sanz	Trina Padilla de Sanz	Trina Padilla de Sanz	Q6152690
66954,66955	ORG	Femenina astrada	Femenina astrada	Femenina astrada	
66960	LOC	Manaria	Manaria	Manaria	
66962	LOC	Nicaragua	Nicaragua	Nicaragua	
66968,66969,66970	PER	T. de Aguerr	T. de Aguerr	T. de Aguerr	
67002	PER	Aguilar	T. Aguilar	T. Aguilar	
67009,67010	PER	Genaro Cantiño	Genaro Cantiño	Genaro Cantiño	
67036	MISC	Venus	Venus	Venus	
67052	LOC	lápiter	lápiter	lápiter	
67054	LOC	Sarumo	Sarumo	Sarumo	
67056	LOC	Nepruno	Nepruno	Nepruno	
67071,67072,67073	LOC	Mare Lue go	Mare Lue go	Mare Lue go	
67085,67086	MISC	Ser Supremo	Ser Supremo	Ser Supremo	
67090	MISC	Caridad	Caridad	Caridad	
67112,67113,67114,67115,67116	ORG	La Sociedad arronómica de precia	La Sociedad arronómica de precia	La Sociedad arronómica de precia	
67126	PER	JON	JON	Jon	
67133,67134,67135,67136	MISC	Dean de la Universidad	Universidad	Universidad	
67172	LOC	Madrid	Madrid	Madrid	
67174,67175,67176,67177	MISC	HERALDO DE LA MUJER	Heraldo de la Mujer	Heraldo de la Mujer	
67185,67186,67187	PER	Augusto de Lima	Augusto de Lima	Augusto de Lima	Q1789286
67192	LOC	Brasil	Brasil	Brasil	
67346	MISC	Código	Código	Código	
67479	MISC	Constitución	Constitución	Constitución	
67492	LOC	Brasil	Brasil	Brasil	
67513	MISC	Constitución	Constitución	Constitución	
67556	MISC	Digesto	Digesto	Digesto	
67613	MISC	Constitución	Constitución	Constitución	
67731,67732	ORG	Revista Femenina	Revista Femenina	Revista Femenina	
67734	LOC	Brasil	Brasil	Brasil	
67768,67769,67770	PER	Augusto de Lima	Augusto de Lima	Augusto de Lima	Q1789286
67810,67811,67812	PER	Augusto de Lima	Augusto de Lima	Augusto de Lima	Q1789286
67928	PER	Bilact	Bilact	Bilact	
67973,67974	LOC	Puerto Rico	Puerto Rico	Puerto Rico	
67985,67986	MISC	Bill Jones	Bill Jones	Bill Jones	
67990	ORG	Legislatura	Legislatura	Legislatura	
67995	MISC	Ley	Ley	Ley	
67999	MISC	Redacción	DE LA REDACCIÓN	De la Redacción	
68002,68003,68004	ORG	Ayuntamiento de Madrid	Ayuntamiento de Madrid	Ayuntamiento de Madrid	
68006,68007,68008,68009	MISC	HERALDO DE LA MUJER	Heraldo de la Mujer	Heraldo de la Mujer	
68016	MISC	MUNDO	MUNDO	Mundo	
68114,68115	LOC	Puerto Rico	Puerto Rico	Puerto Rico	
68131,68132,68133,68134	PER	Juan de las Yerbas	Juan de las Yerbas	Juan de las Yerbas	
68137	LOC	Palotes	Palotes	Palotes	
68313	PER	Dios	Dios	Dios	Q190
68365,68366,68367	ORG	Instituto del Nosaber	Instituto del Nosaber	Instituto del Nosaber	
68378	MISC	Nadie	Nadie	Nadie	
68459,68460,68461,68462,68463,68464	ORG	El zapato de los niños pobres	EL ZAPATO DE LOS NINOS POBRES	El Zapato de los Ninos Pobres	
68478,68479	LOC	San Juan	San Juan	San Juan	
68528,68529,68530,68531	PER	María T. de Suarez	María T. de Suárez	María T. de Suárez	
68540,68541,68542	PER	Miguel M. Toro	Miguel M. Toro	Miguel M. Toro	
68548,68549,68550	PER	Pedro M. Velez	Pedro M. Velez	Pedro M. Velez	
68553,68554,68555,68556,68557	ORG	"National Casch Register Cº """	National Casch Register Co	National Casch Register Co	
68564,68565,68566,68567,68568	ORG	EL HERALDO DE LA MUJER	Heraldo de la Mujer	Heraldo de la Mujer	
68600,68601	ORG	FERRETERIA FINLAY	FERRETERIA FINLAY	Ferreteria Finlay	
68603,68604,68605	ORG	Ayuntamiento de Madrid	Ayuntamiento de Madrid	Ayuntamiento de Madrid	
68683,68684,68685,68686	ORG	HERALDO DE LA MUJER	Heraldo de la Mujer	Heraldo de la Mujer	
68697	LOC	VILLAMIL	Villamil	Villamil	
68698,68699	LOC	SAN JUAN	San Juan	San Juan	
68701,68702	LOC	PUERTO RICO	Puerto Rico	Puerto Rico	
68704,68705,68706	ORG	Ayuntamiento de Madrid	Ayuntamiento de Madrid	Ayuntamiento de Madrid	
68714	LOC	Francisco	San Francisco	San Francisco	
68737	MISC	Corte	Corte	Corte	
68744,68745,68746,68747	MISC	Crepé de la China	Crepé de la China	Crepé de la China	
68750	MISC	Georgette	Georgette	Georgette	
68786,68787	LOC	San Juan	San Juan	San Juan	
68789,68790	LOC	Puerto Rico	Puerto Rico	Puerto Rico	
68795	MISC	Alingliva	Alingliva	Alingliva	
68799,68800,68801,68802	MISC	La Para los Estudiantes	La Para los Estudiantes	La Para los Estudiantes	
68805	MISC	Español	España	España	
68816,68817	LOC	ARIO PEDRAS	Río Piedras	Río Piedras	
