embeddings	type	entity	entity_normalized	entity_normalized_clean	wikidata_qid
144639	PER	Hostos	Hostos	Eugenio María de Hostos y Boñilla	Q3543841
144667	MISC	Dominicano	República Dominicana	República Dominicana	
144680	PER	Bolívar	Simón Bolívar	Simón Bolívar	
144685	LOC	Venezuela	Venezuela	Venezuela	
144689	LOC	Chile	Chile	Chile	
144692	LOC	Argentina	Argentina	Argentina	
144697	LOC	Brasil	Brasil	Brasil	
144700	LOC	Paraguay	Paraguay	Paraguay	
144704	LOC	Colombia	Colombia	Colombia	
144707	LOC	Ecuador	Ecuador	Ecuador	
144711	LOC	Méjico	Méjico	Méjico	
144714,144715	LOC	Centro América	Centroamérica	Centroamérica	
144719	LOC	Cuba	Cuba	Cuba	
144721,144722	LOC	Puerto Rico	Puerto Rico	Puerto Rico	
144727,144728	MISC	Obra América	Obra América	Obra América	
144743,144744,144745,144746,144747	PER	El Libertador de la América	El Libertador de la América	El Libertador de la América	
144756,144757,144758,144759,144760	ORG	Estados Unidos del Norte América	Estados Unidos	Estados Unidos	
144766	PER	Marti	Marti	Marti	
144790	PER	Triunía	Triunía	Triunía	
144823	LOC	América	América	América	
144826	PER	Hostos	Hostos	Eugenio María de Hostos y Boñilla	Q3543841
144832	LOC	Cubarica	Cubarica	Cubarica	
144887	LOC	América	América	América	
144890	PER	Marti	Marti	Marti	
144894,144895	MISC	Veinte Hermanas	Veinte Hermanas	Veinte Hermanas	
144932,144933,144934,144935	PER	PROF . AMIAMA GOMEZ	PROF . AMIAMA GOMEZ	Amiama Gomez	
144938,144939,144940,144941	PER	PEDRO V . DURAN	PEDRO V . DURAN	Pedro V. Duran	
144943	PER	PEPEN	PEPEN	Pepen	
145033,145034	PER	E. Maggiolo	C. Enriqueta Maggiolo de Cruzado	C. Enriqueta Maggiolo de Cruzado	
145037,145038	LOC	San Cristóbal	San Cristóbal	San Cristóbal	
145047	MISC	Fémina	Fémina	Fémina	
145052,145053,145054,145055	LOC	San Pedro de Macorís	San Pedro de Macorís	San Pedro de Macorís	
145064,145065,145066	PER	Petronila Angélica Gómez	Petronila Angélica Gómez	Petronila Angélica Gómez	Q41564582
145088	MISC	Fémina	Fémina	Fémina	
145133	PER	Dios	Dios	God	Q190
145285,145286	PER	Enrique Heuríquez	Enrique Henríquez	Enrique Henríquez	Q5379723
145291,145292	MISC	Lírica Dominicana	Lírica Dominicana	Lírica Dominicana	
145440,145441,145442,145443,145444	PER	B. S. D.. QUITERIO BERROA	B. S. D. Quiterio Berroa	Quiterio Berroa	
145447,145448,145449,145450	LOC	San Pedro de Macoris	San Pedro de Macorís	San Pedro de Macorís	
145461,145462,145463	PER	Don Quiterio Berroa	Quiterio Berroa	Quiterio Berroa	
145496	ORG	Fémina	Fémina	Fémina	
145628,145629,145630	PER	PETRONILA ANGELICA GÓMEZ	Petronila Angélica Gómez	Petronila Angélica Gómez	Q41564582
145633,145634,145635,145636,145637,145638,145639,145640	MISC	Comité de Festejos del Día de la Haza	Comité de Festejos del Día de la Haza	Comité de Festejos del Día de la Haza	
145643,145644	LOC	Santo Domingo	Santo Domingo	Santo Domingo	
145654,145655,145656	PER	Petronila A. Gómez	Petronila Angélica Gómez	Petronila Angélica Gómez	Q41564582
145662	LOC	Macoris	San Pedro de Macorís	San Pedro de Macorís	
145690	LOC	América	América	América	
145709,145710,145711	MISC	Juegos Florales Hispano-Dominicanos	Juegos Florales Hispano-Dominicanos	Juegos Florales Hispano-Dominicanos	
145766,145767,145768,145769,145770	MISC	Concurso Clientifico Literario Hispano Antillano	Concurso Científico-Literario Hispano Antillano	Concurso Científico-Literario Hispano Antillano	
145778,145779	LOC	Grandes Antillas	Grandes Antillas	Grandes Antillas	
145826	LOC	Cuba	Cuba	Cuba	
145828,145829	LOC	Puerto Rico	Puerto Rico	Puerto Rico	
145941	PER	VICENTEORTIZ	Vicente Ortiz	Vicente Ortíz	Q140180617
145945,145946,145947,145948	PER	O . BAEZ SOLER	O . BAEZ SOLER	O. Baez Soler	
145978	LOC	España	España	España	
145988,145989,145990,145991	MISC	Concurso Científico-Literario Hispano Antillano	Concurso Científico-Literario Hispano Antillano	Concurso Científico-Literario Hispano Antillano	
146005,146006	LOC	teatro Colón	Teatro Colón	Teatro Colón	
146015,146016,146017	LOC	Sto . Domingo	Santo Domingo	Santo Domingo	
146024	MISC	PARIA	PARIA	Paria	
146037,146038,146039	PER	Alejandro Fuenma yor	Alejandro Fuenmayor	Alejandro Fuenmayor	
146068,146069	PER	Licio Romas	Licio Romas	Licio Romas	
146071,146072,146073,146074	PER	Jesús Ma . Lago	Jesus Ma. Lago	Jesus Ma. Lago	
146077,146078	PER	Ledo .	Ledo	Ceslestino Ledo	Q130635721
146080,146081,146082	PER	Virgilio Diaz Ordóñez	Virgilio Díaz Ordónez	Virgilio Díaz Ordónez	
146101,146102,146103	PER	Virgilio Diaz Ordónez	Virgilio Díaz Ordónez	Virgilio Díaz Ordónez	
146105,146106,146107,146108	PER	Pedro Ma . Rubirosa	Pedro Ma . Rubirosa	Pedro Ma. Rubirosa	
146110,146111	PER	Furey Pichardo	Furey Pichardo	Furey Pichardo	
146116,146117,146118,146119	PER	José Limón de Arce	José Limón de Arce	José Limón de Arce	Q139099495
146158,146159	PER	Vicente Ortiz	Vicente Ortiz	Vicente Ortíz	Q140180617
146182,146183	PER	Fiallo Cabral	Fiallo Cabral	Fiallo Cabral	
146193,146194,146195,146196	PER	Felix Ma . Nolasco	Felix Ma . Nolasco	Felix Ma. Nolasco	
146212,146213,146214	PER	J.Coll ¡ Cuchi	J.Coll ¡ Cuchi	J.Coll ¡ Cuchi	
146232,146233	PER	Federico Llaverias	Federico Llaverias	Federico Llaverias	
146239	ORG	Pémina	Fémina	Fémina	
146271	LOC	América	América	América	
146300,146301	PER	Porfirio Herrera	Porfirio Herrera	Porfirio Herrera Báez	Q2104407
146323	PER	Hatlni	Hatlni	Hatlni	
146332	ORG	Fémina	Fémina	Fémina	
146338,146339,146340,146341	PER	Joaquin Ma . Bobea	Joaquin Ma. Bobea	Joaquin Ma. Bobea	
146416,146417	PER	Gobernador Militar	Gobernador Militar	Gobernador Militar	
146433,146434,146435	PER	Antonio R. Barceló	Antonio Barceló	Antonio Barceló	
146481	ORG	Fémina	Fémina	Fémina	
146507	LOC	Mella	Mella	Mella	
146558,146559,146560	ORG	Olub Unitario Portorriqueño	Centro Club Unitario Puertorriqueño	Centro Club Unitario Puertorriqueño	
146592	PER	Ledo	Ledo	Ceslestino Ledo	Q130635721
146597	PER	Berroa	Berroa	Billy Berroa	Q4912198
146608,146609	PER	Antonio Herrero	Antonio Herrero	Antonio Herrero	Q8201307
146628,146629	PER	Antonio Barceló	Antonio Barceló	Antonio Barceló	
146634,146635	LOC	Puerto Rico	Puerto Rico	Puerto Rico	
146649	ORG	Fémina	Fémina	Fémina	
146669,146670,146671	PER	Dulce Ma. Morales	Dulce Ma. Morales	Dulce Ma. Morales	
146702	ORG	Antilla	Antillas	Antillas	
146710	PER	Hostos	Hostos	Eugenio María de Hostos y Boñilla	Q3543841
146712	PER	Betances	Betances	E. Betances	
146721,146722,146723	ORG	Club Unitario Puertorriqueño	Centro Club Unitario Puertorriqueño	Centro Club Unitario Puertorriqueño	
146726,146727	PER	Jaime Mendez	Jaime Mendez	Jaime Mendez	
146758,146759,146760	PER	Pedrito Duran iPepen	Pedrito Duran iPepen	Pedrito Duran iPepen	
146773,146774,146775,146776	PER	Pedro Victorianó Duran iPepen	Pedro Victorianó Duran iPepen	Pedro Victorianó Duran iPepen	
146783	PER	Ledo	Ledo	Ceslestino Ledo	Q130635721
146786,146787,146788	PER	Pedro Durán Martí	Pedro Durán Martí	Pedro Durán Martí	
146792,146793	PER	Orfelina Pepén	Orfelina Pepén	Orfelina Pepén	
146805	LOC	Consuelo	Consuelo	Consuelo	
146829,146830	PER	Luz Richiez	Luz Richiez	Luz Richiez	
146852	MISC	Topo	Topo	Topo	
146883	PER	Dios	Dios	God	Q190
146934,146935	PER	Estela Espaillat	Estela Espaillat	Estela Espaillat	
146941	LOC	Santiago	Santiago	Santiago	
146988	MISC	LIPINAS	Filipinas	Filipinas	
147003,147004	PER	Estela Espallas	Estela Espaillat	Estela Espaillat	
147009	LOC	Santiago	Santiago	Santiago	
147074	LOC	Duarte	Duarte	Duarte	
147078	ORG	CasaColmado	Casa Colmado	Casa Colmado	
147142,147143	LOC	Santo Domingo	Santo Domingo	Santo Domingo	
147153	LOC	Santiago	Santiago	Santiago	
147155,147156	LOC	Santo Domingo	Santo Domingo	Santo Domingo	
147163,147164	LOC	República Dominicana	República Dominicana	República Dominicana	
147170,147171,147172	ORG	COMPARIA ANONIMA TABACALERA	Tabacalera	Tabacalera	
147183,147184	LOC	Santo Domingo	Santo Domingo	Santo Domingo	
147186,147187,147188,147189,147190,147191	LOC	Calle Isabel la Católica No. 88	Calle Isabel la Católica	Calle Isabel la Católica	
147194,147195	LOC	B. PREITES	B. Preites	B. Preites	
147209	ORG	Pemina	Fémina	Fémina	
147231,147232	PER	Elado Sánchez	Eladio Sánchez	Eladio Sánchez	
147534,147535,147536	PER	Don Elado Sánchez	Don Elado Sánchez	Eladio Sánchez	
147573	ORG	Femina	Fémina	Fémina	
147593,147594,147595	PER	Don Eladio Sanchez	Eladio Sánchez	Eladio Sánchez	
147613,147614,147615	PER	PETRONILA ANGELICA GOMEZ	Petronila Angélica Gómez	Petronila Angélica Gómez	Q41564582
147622,147623,147624,147625,147626,147627	PER	MARIA L . ANGELIS DE CANINO	María Luisa Angelis de Canino	María Luisa Angelis de Canino	
147630,147631,147632,147633	PER	PETRONILA A . GOMEZ	Petronila Angélica Gómez	Petronila Angélica Gómez	Q41564582
147635,147636,147637,147638	PER	CONSUELO MONTALVO DE FRIAS.	Consuelo Montalvo de Frías	Consuelo Montalvo de Frías	
147642,147643,147644,147645	LOC	San Pedro de Macorís	San Pedro de Macorís	San Pedro de Macorís	
147660,147661,147662	PER	GRISTOBAL DE CASTRO	Cristóbal de Castro	Cristóbal de Castro	
147670,147671	PER	Lloyde Ceorge	Lloya George	Lloya George	
147844,147845	PER	Lloya George	Lloya George	Lloya George	
147847	LOC	Inglaterra	Inglaterra	Inglaterra	
147853	PER	Painleve	Painleve	Paul Painlevé	Q315434
147855	LOC	Francia	Francia	Francia	
147860	LOC	Italia	Italia	Italia	
147863	PER	Michaelis	Michaelis	Michaelis	
147865	LOC	Alemania	Alemania	Alemania	
147969	PER	Euripides	Euripides	Euripides	
148002	PER	Moliere	Molière	Molière	
148016	PER	Moelus	Moelus	Moelus	
148025	PER	Strimberg	Strimberg	Strimberg	
148031	PER	Ibsen	Ibsen	Ibsen	
148189	PER	Pandhurst	Pandhurst	Pandhurst	
148210	MISC	Moebus	Moebus	Moebus	
148216	MISC	Simrraneo	Simrraneo	Simrraneo	
148229	MISC	Punch	Punch	Punch	
148231,148232	MISC	Journal Amusanto	Journal Amusanto	Journal Amusanto	
148322	PER	Maebios	Maebios	Maebios	
148329	PER	Shopenaner	Shopenaner	Shopenaner	
148364,148365	MISC	Journal Amusemente	Journal Amusemente	Journal Amusemente	
148464	LOC	Italia	Italia	Italia	
148476	PER	Brogglio	Brogglio	Brogglio	
148531,148532	PER	Baldemaro Rijo	Baldemaro Rijo	Baldemaro Rijo	
148571,148572	MISC	Ruit Hora	Ruit Hora	Ruit Hora	
148593,148594,148595,148596,148597,148598	PER	LOILO A . ULLOA . Bonao	LOILO A . ULLOA . Bonao	LOILO A. ULLOA. Bonao	
148732	LOC	Francia	Francia	Francia	
148734	LOC	Inglaterra	Inglaterra	Inglaterra	
148736	LOC	Italia	Italia	Italia	
148738	LOC	Rusia	Rusia	Rusia	
148782	LOC	Ateneo	Ateneo	Ateneo	
148923	MISC	CAIDAD	Caidad	Caidad	
148925	MISC	Fémina	Fémina	Fémina	
149080,149081	LOC	República Dominicana	República Dominicana	República Dominicana	
149083,149084,149085,149086,149087,149088,149089,149090,149091	ORG	Comite de la Liga de Mujeres Ibéricas e Hispano-americanas	Comite de la Liga de Mujeres Ibéricas e Hispanoamericanas	Comité de Cooperación Internacional de la Liga de Mujeres Ibéricas e Hispanoamericanas	
149124	PER	Dios	Dios	God	Q190
149149,149150	PER	Cristo Redentor	Cristo	Jesus Christ	Q302
149276	ORG	Pemina	Fémina	Fémina	
149304,149305,149306,149307	PER	CONSUELO MONTALVO DE FRIAS	Consuelo Montalvo de Frías	Consuelo Montalvo de Frías	
149316,149317	PER	GENARINA POLANCO	GENARINA POLANCO	Genarina Polanco	
149397,149398	MISC	Para Fémina	Fémina	Fémina	
149450,149451,149452,149453,149454	PER	ML . A . MENA	ML . A . MENA	Ml. a. Mena	
149457,149458	LOC	Santo Domingo	Santo Domingo	Santo Domingo	
149466,149467	PER	FLOR DALILA	Flor Dalila	Flor Dalila	
149473	LOC	Caguas	Caguas	Caguas	
149495,149496	PER	Mariano .	Mariano .	Mariano.	
149643	PER	Joseamo	Joseamo	Joseamo	
149784,149785	PER	Enrique CAMBIER	Enrique Cambier	Enrique Cambier	
149788,149789,149790	MISC	Placorís de Oriente	Placorís de Oriente	Macoris de Oriente	
149811	PER	Lamartine	Lamartine	Lamartine	
149823,149824	PER	Flor Daliza	Flor Dalila	Flor Dalila	
149840,149841	PER	Josefina Moll	Josefina Moll	Josefina Moll	
149843,149844,149845,149846	PER	María Luisa de Angelis	María Luisa Angelis de Canino	María Luisa Angelis de Canino	
149925	PER	Ernesto	Ernesto	Ernesto	
149976,149977	PER	MINON COISCOU	MINON COISCOU	Minon Coiscou	
149980,149981	LOC	New York	Nueva York	Nueva York	
149986	MISC	Femina	Fémina	Fémina	
149988	MISC	Femina	Fémina	Fémina	
149993	MISC	GUILL	GUILL	Guill	
150003	LOC	Cuba	Cuba	Cuba	
150015	PER	Carvajal	Carvajal	Carvajal	
150020	PER	Gomez	Gómez	Gómez	
150029	LOC	ELLANO	ELLANO	Ellano	
150062	LOC	Guerra	Guerra	Guerra	
150067	LOC	Peravía	Peravia	Peravia	
150070	LOC	Bani	Baní	Baní	
150164	MISC	Arcada	Arcada	Arcada	
150186	LOC	Espala	Espala	Espala	
150267	LOC	Cuba	Cuba	Cuba	
150378	PER	Bani	Baní	Barış Bani	Q33663104
150433	LOC	SANTOME	Santomé	Santomé	
150498	MISC	Arcadia	Arcadia	Arcadia	
150549	PER	Bani	Baní	Barış Bani	Q33663104
150616	LOC	PAYAo	PAYAo	PAYAo	
150618	LOC	ELLANO	ELLANO	Ellano	
150706	PER	Bani	Baní	Barış Bani	Q33663104
150731	LOC	Española	España	España	
150743	LOC	Espata	Españ	Españ	
150748	LOC	Española	España	España	
150804	LOC	Cuba	Cuba	Cuba	
150906	ORG	Alcalda	Alcalda	Alcalda	
150909	ORG	Ayuntamiento	Ayuntamiento	Ayuntamiento	
151010	PER	MAXIMOGOMEZ	MAXIMOGOMEZ	Maximogomez	
151052	PER	Bani	Baní	Barış Bani	Q33663104
151116,151117,151118	MISC	Virgen de Resocial	Virgen de Resocial	Virgen de Resocial	
151126,151127,151128	MISC	Virgen de Regla	Virgen de Regla	Virgen de Regla	
151130	MISC	Pascuas	Pascuas	Pascuas	
151132	MISC	Reyes	Reyes	Reyes	
151141	MISC	Fémina	Fémina	Fémina	
151149	MISC	Femina	Fémina	Fémina	
151315,151316	PER	DELIA WEBER	Delia Weber	Delia Weber	Q28917373
151319,151320	LOC	Santo Domingo	Santo Domingo	Santo Domingo	
151333,151334,151335,151336	PER	Don Federico García Godoy	Don Federico García Godoy	Federico García del Corral	Q5408219
151365,151366,151367,151368	PER	Don Joaquin S. Inchanstegui	Don Joaquin S. Inchanstegui	Joaquin S. Inchanstegui	
151452	MISC	Patria	Patria	Patria	
151564	PER	Inchanstegui	Inchanstegui	Inchanstegui	
151614,151615	MISC	ofrenda Patricia	ofrenda Patricia	ofrenda Patricia	
151643,151644,151645,151646	PER	E. M. Casanova N.	E. M. Casanova N.	E. M. Casanova N.	
151765	PER	QUINTANA	Quintana	Quintana	
151844,151845,151846	PER	F. OSVALDO BAZIL	F. OSVALDO BAZIL	F. Osvaldo Bazil	
151850,151851	LOC	Santo Domingo	Santo Domingo	Santo Domingo	
151861,151862,151863	PER	Petronila A .	Petronila Angélica Gómez	Petronila Angélica Gómez	Q41564582
151865	PER	Gómez	Gómez	Gómez	
151880	ORG	Fémina	Fémina	Fémina	
151910,151911,151912	PER	Cristobal de Castro	Cristóbal de Castro	Cristóbal de Castro	
151989,151990,151991	PER	Mignon Coiscon Henriquez	Mignon Coiscon Henríquez	Mignon Coiscon Henríquez	
152014,152015,152016	PER	Mignon Coiscon Henriquez	Mignon Coiscon Henríquez	Mignon Coiscon Henríquez	
152018,152019	LOC	Santo Domingo	Santo Domingo	Santo Domingo	
152097,152098,152099	PER	Petronita A. Gómez	Petronita A. Gómez	Petronita A. Gómez	
152109,152110	PER	LIMO Sánchez	LIMO Sánchez	LIMO Sánchez	
152127,152128,152129	PER	Don Elladio Sanchez	Eladio Sánchez	Eladio Sánchez	
152148,152149	PER	Don ladio	Don ladio	ladio	
152190	ORG	Ayuntamiento	Ayuntamiento	Ayuntamiento	
152192,152193,152194,152195	MISC	Gobernador de la Provincia	Gobernador de la Provincia	Gobernador de la Provincia	
152202,152203,152204,152205,152206	MISC	Secretario de Estado de Hacienda	Secretario de Estado de Hacienda	Secretario de Estado de Hacienda	
152231	MISC	Presidente	Presidente	Presidente	
152234,152235,152236,152237,152238	ORG	Junta Provincial de la Alianza	Junta Provincial de la Alianza	Junta Provincial de la Alianza	
152248,152249	PER	BECIN EFELICAPIA	Becín Efelicapia	Becín Efelicapia	
152275,152276,152277,152278	PER	Don Moises García Mella	Don Moises García Mella	Moises García Mella	
152295	LOC	Republica	República Dominicana	República Dominicana	
152301	LOC	Haltí	Haití	Haití	
152350,152351,152352,152353,152354	PER	D. M. de Jesus Lluveres	D. M. de Jesus Lluveres	de Jesus Lluveres	
152362,152363	LOC	Santo Domingo	Santo Domingo	Santo Domingo	
152442,152443,152444,152445	PER	Petronila A . Gómez	Petronila Angélica Gómez	Petronila Angélica Gómez	Q41564582
152495,152496,152497	PER	Don Joaquin inchausteguiEn	Don Joaquin inchausteguiEn	Joaquin inchausteguiEn	
152523,152524,152525	PER	L de DURADO	L. de Durado	L. de Durado	
152617,152618,152619	PER	P. A. Gómez	P. A. Gómez	Pedro A Gomez	Q39381409
152657,152658	LOC	República Dominicana	República Dominicana	República Dominicana	
152693,152694,152695,152696	PER	C. Montalvo de Prias	Consuelo Montalvo de Frías	Consuelo Montalvo de Frías	
152743,152744	PER	Ledo .	Ledo	Ceslestino Ledo	Q130635721
152746,152747	PER	J. COCuchital	J. COCuchital	J. COCuchital	
152760,152761,152762	PER	Lado J. ColCuchi	Lado J. ColCuchi	Lado J. ColCuchi	
152792,152793	ORG	Comité nacionalista	Comité nacionalista	Comité nacionalista	
152881	PER	Miranda	Miranda	Miranda	
152913,152914,152915	PER	Rafael V. Montalvo	Rafael V. Montalvo	Rafael V. Montalvo	
152953,152954,152955,152956	ORG	Refugio Municipal de Huertanos	Refugio Municipal de Huertanos	Refugio Municipal de Huertanos	
152969,152970,152971	PER	Petronila Angélica Gómez	Petronila Angélica Gómez	Petronila Angélica Gómez	Q41564582
152977	ORG	FEMINA	Fémina	Fémina	
153095,153096	PER	Adena Gonzalez	Adena Gonzalez	Adena Gonzalez	
153099	PER	Amparo	Amparo	Amparo	Q63487223
153125	PER	Morel	Morel	Morel	
153140	LOC	Santiago	Santiago	Santiago	
153145,153146,153147	PER	Ramon Vila Morel	Ramon Vila Morel	Ramon Vila Morel	
153160,153161,153162,153163	ORG	El Diario de Santiago	El Diario de Santiago	El Diario de Santiago	
153207	PER	Ledo	Ledo	Ceslestino Ledo	Q130635721
153209,153210	PER	Damían Baez	Damían Baez	Damían Baez	
153219,153220,153221	PER	Pura Pellerano Amechazurra	Pura Pellerano Amechazurra	Pura Pellerano Amechazurra	
153234	PER	Pellerano	Pellerano	Gerónimo Pellerano	Q1516041
153292	PER	Gonzalez	Gonzalez	Gonzalez	
153399,153400	ORG	La Prensa	La Prensa	La Prensa	
153455,153456,153457,153458	PER	Haydee C. de Rivera	Hayde C. de Rivera	Hayde C. de Rivera	
153474	PER	Hamenegido	Hamenegido	Hamenegido	
153502,153503,153504	PER	Pepe Cabruja Viñas	Pepe Cabruja Viñas	Pepe Cabruja Viñas	
153516,153517,153518	PER	Emilia de Cabruja	Emilia de Cabruja	Emilia de Cabruja	
153538,153539	PER	Josefina Mercedes	Josefina Mercedes	Josefina Mercedes	
153559	PER	GARCIA	García	García	
153571,153572	LOC	Santo Domingo	Santo Domingo	Santo Domingo	
153574,153575	LOC	R. D.	República Dominicana	República Dominicana	
153579,153580,153581	ORG	Lastman Kodack Co.	Lastman Kodack Co.	Lastman Kodack Co.	
153620,153621,153622,153623	LOC	San Pedro de Macorís	San Pedro de Macorís	San Pedro de Macorís	
153625,153626	LOC	R. D.	República Dominicana	República Dominicana	
153632	MISC	FORD	Ford	Ford	
153652	MISC	FORD	Ford	Ford	
153658	MISC	FORD	Ford	Ford	
153723	MISC	FORD	Ford	Ford	
153756,153757	LOC	Santo Domingo	Santo Domingo	Santo Domingo	
153759,153760	LOC	R. D.	República Dominicana	República Dominicana	
153762	ORG	FEMINA	Fémina	Fémina	
153764,153765,153766	ORG	M. ALPARO REYES	M. Alfaro Reyes	Manuel Alfaro Reyes	
153772,153773,153774,153775	LOC	San Pedro de Macorís	San Pedro de Macorís	San Pedro de Macorís	
153777,153778,153779,153780	LOC	R . D .	República Dominicana	República Dominicana	
153842	ORG	FOSCIOTOTECA	FOSCIOTOTECA	Fosciototeca	
153856,153857,153858,153859,153860	LOC	"Calle  27 de Febrero"""	Calle 27 de Febrero	Calle 27 de Febrero	
153866,153867,153868,153869	LOC	San Pedro de Macorís	San Pedro de Macorís	San Pedro de Macorís	
153871,1539	LOC	R. D.	República Dominicana	República Dominicana	
153882,1539	LOC	New York	Nueva York	Nueva York	
