sentence_id,documento,orden_frase,tema,keyword_detectada,frase_original,frase_normalizada,n_palabras,n_positivo,n_negativo,polaridad_bruta,polaridad_normalizada,etiqueta_polaridad,palabras_positivas_detectadas,palabras_negativas_detectadas
femina_002577,femina,2577,hogar,hogar,"¿Qué montañas son mas bellas y hermosas que las que entre valles de espléndida verdura parecen alcanzar el cielo? ¿Qué ríos de transparentes aguas de apacibles corrientes, brindan á su sed mas dulce halago? ¿Qué cielo, de raras tonalidades, á veces azul a veces sombrío, tiene mas encanto que ese pedazo de la bóveda del firmamento cuyo sol parece solo alumbrar sus tierras y sus mares? Qué otras mujeres mas bellas que aquellas en cuvos ojos encendió Dios la luz de la gracia y en cuyo corazón infiltró el mas Enriqueta M. de CRUZADO. grande amor á las alegrías y venturas del hogar? Noviembre de 1922.",que montanas son mas bellas y hermosas que las que entre valles de esplendida verdura parecen alcanzar el cielo que rios de transparentes aguas de apacibles corrientes brindan a su sed mas dulce halago que cielo de raras tonalidades a veces azul a veces sombrio tiene mas encanto que ese pedazo de la boveda del firmamento cuyo sol parece solo alumbrar sus tierras y sus mares que otras mujeres mas bellas que aquellas en cuvos ojos encendio dios la luz de la gracia y en cuyo corazon infiltro el mas enriqueta m de cruzado grande amor a las alegrias y venturas del hogar noviembre de 1922,106,8,0,8,0.0754716981132075,positiva,alegrias; amor; bellas; dulce; encanto; hermosas; luz,
femina_000063,femina,63,hogar,hogar,"Si es verdad q. su consagración a la vida del hogar la apartan, la mayor de las veces, de toda otra actividad; si es verdad que el cumplimiento del deber y las cuestiones de la vida íntima, le impiden abrirse paso y llegar triunfadora a los dominios esplendentes del saber, un mundo de virtudes atesora en su alma, abierta siempre a la caridad y al amor.",si es verdad q su consagracion a la vida del hogar la apartan la mayor de las veces de toda otra actividad si es verdad que el cumplimiento del deber y las cuestiones de la vida intima le impiden abrirse paso y llegar triunfadora a los dominios esplendentes del saber un mundo de virtudes atesora en su alma abierta siempre a la caridad y al amor,66,7,0,7,0.106060606060606,positiva,alma; amor; caridad; saber; vida; virtudes,
femina_002807,femina,2807,hogar,hogar,"Empero, no amargueis la dulzura de esa alma blanca y pura, toda amor y abnegación, para que no se altere este orden y seasu espíritu noble y fuerte capaz de conservar la paz y la dicha de su hogar aun á costa de los mayores sacrificios.",empero no amargueis la dulzura de esa alma blanca y pura toda amor y abnegacion para que no se altere este orden y seasu espiritu noble y fuerte capaz de conservar la paz y la dicha de su hogar aun a costa de los mayores sacrificios,46,7,0,7,0.1521739130434782,positiva,alma; amor; dicha; dulzura; noble; paz; pura,
femina_003424,femina,3424,hogar,hijos,"El amor purifica los corazones fortifica y enoblece el carater an más altos motivos y más nobles deslos a acción de la vida, y ha de tanto al hombre como la mujer más quertes nobles y enerosos Los abajo firmados, gozando de sus facultades mentales y sanos de cuerpo, testan y legan á favor de Vds, tres alegres y fuertes hijos, la memoria de los años de feliz compañía, y la herencia de un amor que nunca perdió su santidad.",el amor purifica los corazones fortifica y enoblece el carater an mas altos motivos y mas nobles deslos a accion de la vida y ha de tanto al hombre como la mujer mas quertes nobles y enerosos los abajo firmados gozando de sus facultades mentales y sanos de cuerpo testan y legan a favor de vds tres alegres y fuertes hijos la memoria de los anos de feliz compania y la herencia de un amor que nunca perdio su santidad,80,6,0,6,0.075,positiva,amor; feliz; nobles; vida,
femina_004491,femina,4491,hogar,familia,"Troncoso, nombre de vida ejemplar y de alma blanca y pura, templada á la contemplación de las virtudes religiosas, tronco de distinguida familia capitaleña.",troncoso nombre de vida ejemplar y de alma blanca y pura templada a la contemplacion de las virtudes religiosas tronco de distinguida familia capitalena,24,5,0,5,0.2083333333333333,positiva,alma; distinguida; pura; vida; virtudes,
femina_005525,femina,5525,hogar,hijas,"¡Benditas sean las bienhechoras de la humanidad, las heroicas Hijas de San Vicente de Paul, que por ejercer la caridad. llevan en su alma sublime abnegación, santo heroismo! En la historia de la humanidad no se encuentra una institución que pueda compararse con las Hijas de la Caridad.",benditas sean las bienhechoras de la humanidad las heroicas hijas de san vicente de paul que por ejercer la caridad llevan en su alma sublime abnegacion santo heroismo en la historia de la humanidad no se encuentra una institucion que pueda compararse con las hijas de la caridad,48,5,0,5,0.1041666666666666,positiva,alma; caridad; heroismo; sublime,
femina_000091,femina,91,hogar,hogar,"Un hermoso vástago que responde al nombre de Alfonso, venido al mundo el dia 23 del mes pasado, es alegria del hogar de los esposos Miguel Rodriguez O. i Alfonsina M. de Rodriguez, directores del importante diario ""La Prensa"" Vida larga deseamos al recien venido.",un hermoso vastago que responde al nombre de alfonso venido al mundo el dia 23 del mes pasado es alegria del hogar de los esposos miguel rodriguez o i alfonsina m de rodriguez directores del importante diario la prensa vida larga deseamos al recien venido,45,4,0,4,0.0888888888888888,positiva,alegria; hermoso; importante; vida,
femina_000029,femina,29,mujer,mujer,"Mas, por encima de esos poderosos obstáculos y despojadas de las presunciones de ser escritoras, hemos resuelto fundar esta Revista, cuyas páginas ofrecerán extenso campo al desenvolvimiento intelectual de la mujer dominicana, de esa humilde y abnegada mujer sobre la cual pesa el grave deber de formar un hogar verdaderamente civilizado, para mas tarde poder llegar á la sociedad hombres conscientemente patriotas.",mas por encima de esos poderosos obstaculos y despojadas de las presunciones de ser escritoras hemos resuelto fundar esta revista cuyas paginas ofreceran extenso campo al desenvolvimiento intelectual de la mujer dominicana de esa humilde y abnegada mujer sobre la cual pesa el grave deber de formar un hogar verdaderamente civilizado para mas tarde poder llegar a la sociedad hombres conscientemente patriotas,62,0,1,-1,-0.0161290322580645,negativa,,obstaculos
femina_000388,femina,388,mujer,mujer,La mujer fuerte sabe que es débil por condición de su sexo; pero mil voces le llaman al cumplimiento de deberes que cumple sin vacilar.,la mujer fuerte sabe que es debil por condicion de su sexo pero mil voces le llaman al cumplimiento de deberes que cumple sin vacilar,25,0,1,-1,-0.04,negativa,,debil
femina_000661,femina,661,mujer,mujer,"Señorita Petronila Anjélica Gómez, Estimable Señorita: Violando los sagrados preceptos de la ilustradísima publicación que usted tan dignamente dirije—porque su indole, como el movimiento de ideas en que ella se mueve con respecto á la mujer, merece mi sidencioso aplauso que quizás no tarde, deje oir públicamente su ecome permito adjuntarle unas mal hilvanadas frases que si merecen acojida,—no sin antes sus valiosos reparos—con gusto los veré publicados en la próxima edición.",senorita petronila anjelica gomez estimable senorita violando los sagrados preceptos de la ilustradisima publicacion que usted tan dignamente dirije porque su indole como el movimiento de ideas en que ella se mueve con respecto a la mujer merece mi sidencioso aplauso que quizas no tarde deje oir publicamente su ecome permito adjuntarle unas mal hilvanadas frases que si merecen acojida no sin antes sus valiosos reparos con gusto los vere publicados en la proxima edicion,75,0,1,-1,-0.0133333333333333,negativa,,mal
femina_000661,femina,661,mujer,señorita,"Señorita Petronila Anjélica Gómez, Estimable Señorita: Violando los sagrados preceptos de la ilustradísima publicación que usted tan dignamente dirije—porque su indole, como el movimiento de ideas en que ella se mueve con respecto á la mujer, merece mi sidencioso aplauso que quizás no tarde, deje oir públicamente su ecome permito adjuntarle unas mal hilvanadas frases que si merecen acojida,—no sin antes sus valiosos reparos—con gusto los veré publicados en la próxima edición.",senorita petronila anjelica gomez estimable senorita violando los sagrados preceptos de la ilustradisima publicacion que usted tan dignamente dirije porque su indole como el movimiento de ideas en que ella se mueve con respecto a la mujer merece mi sidencioso aplauso que quizas no tarde deje oir publicamente su ecome permito adjuntarle unas mal hilvanadas frases que si merecen acojida no sin antes sus valiosos reparos con gusto los vere publicados en la proxima edicion,75,0,1,-1,-0.0133333333333333,negativa,,mal
femina_001152,femina,1152,mujer,mujer,"Tu recuerdas las manos de una mujer bendita, recuerdas cada instante, la pálida abuelita que en épocas lejanas con su dolor, tenía.",tu recuerdas las manos de una mujer bendita recuerdas cada instante la palida abuelita que en epocas lejanas con su dolor tenia,22,0,1,-1,-0.0454545454545454,negativa,,dolor
femina_001325,femina,1325,mujer,madre,Doló á mi corazón su amarga pena y ante el sepulero de la madre ajena lloré la muerte de la madre mía.,dolo a mi corazon su amarga pena y ante el sepulero de la madre ajena llore la muerte de la madre mia,22,0,1,-1,-0.0454545454545454,negativa,,muerte
femina_001340,femina,1340,mujer,mujer,"Pobre amiga mía! Estaba tan triste al contarme esto, que no tuve valor para reñirla un poco, ¡Pobre mariposa, que quiso jugar con fuego y se quemó las alas No supo ver que un hombre es nuestro mientras siente que somos suyas, al igual que una mujer es de un hombre mientras comprende que el cariño de éste de pertenece completamente.",pobre amiga mia estaba tan triste al contarme esto que no tuve valor para renirla un poco pobre mariposa que quiso jugar con fuego y se quemo las alas no supo ver que un hombre es nuestro mientras siente que somos suyas al igual que una mujer es de un hombre mientras comprende que el carino de este de pertenece completamente,61,2,3,-1,-0.0163934426229508,negativa,carino; valor,pobre; triste
femina_001510,femina,1510,mujer,madre,"Cuando se interrogó a ésta al respecto, se le emperló la frente de gotas de sudor y temblaron sus labios al contestar: La noche en que ardió la montaña no estuvo mi casa tranquila y obscura? Sin embargo, la madre de Pauna meneaba la cabeza, se mordía el labio inferior, y pensaba, que en este siglo malo, sucedían muchas cosas sorprendentes.",cuando se interrogo a esta al respecto se le emperlo la frente de gotas de sudor y temblaron sus labios al contestar la noche en que ardio la montana no estuvo mi casa tranquila y obscura sin embargo la madre de pauna meneaba la cabeza se mordia el labio inferior y pensaba que en este siglo malo sucedian muchas cosas sorprendentes,61,0,1,-1,-0.0163934426229508,negativa,,malo
femina_001514,femina,1514,mujer,mujer,"Una esbelta figura de mujer vagaba sola entre las filas, después de haber buscado á Tannas, y preguntado á todos por él, Animosa se acercó a amigos y enemigos. dando de beber á más de uno, y observando cuidadosamente los cadáveres.",una esbelta figura de mujer vagaba sola entre las filas despues de haber buscado a tannas y preguntado a todos por el animosa se acerco a amigos y enemigos dando de beber a mas de uno y observando cuidadosamente los cadaveres,41,0,1,-1,-0.024390243902439,negativa,,enemigos
