sentence_id,documento,orden_frase,tema,keyword_detectada,frase_original,frase_normalizada,n_palabras
femina_002926,femina,2926,mujer,mujeres,"Desde allí diviso las dos seductores procesiones de mujeres bendecidas de los Poetas: Las que van sobre la tierra como sino pusiesen los pies sobre la tierra y de las cuales parece que hubiera dicho un delicado epigrama de la Antología Griega:—h tierra, que vas á cubrirla, sé leve para ella, pues que tan poco pesó su cuerpo sobre tí; son desdeñosas de la materia y ponen angelical cuidado en no transformar en fauno al poeta; con una palabra suya encienden todas las luces del altar en el alma del poeta, con una sonrisa luminosa acuerdan las lira en sus manos y le exaltan á la patria de la divina armonía, en donde las obras se conciben mas nobles y puras.",desde alli diviso las dos seductores procesiones de mujeres bendecidas de los poetas las que van sobre la tierra como sino pusiesen los pies sobre la tierra y de las cuales parece que hubiera dicho un delicado epigrama de la antologia griega h tierra que vas a cubrirla se leve para ella pues que tan poco peso su cuerpo sobre ti son desdenosas de la materia y ponen angelical cuidado en no transformar en fauno al poeta con una palabra suya encienden todas las luces del altar en el alma del poeta con una sonrisa luminosa acuerdan las lira en sus manos y le exaltan a la patria de la divina armonia en donde las obras se conciben mas nobles y puras,122
femina_002926,femina,2926,patria,patria,"Desde allí diviso las dos seductores procesiones de mujeres bendecidas de los Poetas: Las que van sobre la tierra como sino pusiesen los pies sobre la tierra y de las cuales parece que hubiera dicho un delicado epigrama de la Antología Griega:—h tierra, que vas á cubrirla, sé leve para ella, pues que tan poco pesó su cuerpo sobre tí; son desdeñosas de la materia y ponen angelical cuidado en no transformar en fauno al poeta; con una palabra suya encienden todas las luces del altar en el alma del poeta, con una sonrisa luminosa acuerdan las lira en sus manos y le exaltan á la patria de la divina armonía, en donde las obras se conciben mas nobles y puras.",desde alli diviso las dos seductores procesiones de mujeres bendecidas de los poetas las que van sobre la tierra como sino pusiesen los pies sobre la tierra y de las cuales parece que hubiera dicho un delicado epigrama de la antologia griega h tierra que vas a cubrirla se leve para ella pues que tan poco peso su cuerpo sobre ti son desdenosas de la materia y ponen angelical cuidado en no transformar en fauno al poeta con una palabra suya encienden todas las luces del altar en el alma del poeta con una sonrisa luminosa acuerdan las lira en sus manos y le exaltan a la patria de la divina armonia en donde las obras se conciben mas nobles y puras,122
femina_002927,femina,2927,patria,patria,"Y existen las otras, las Clodias y las Marias de Aquino, y las Condesas Guiccioli y las Condesas de Albania que aman á sus poetas y les bajan de su patria de luz para cambiarles en hombres y demostrarles que los aman.",y existen las otras las clodias y las marias de aquino y las condesas guiccioli y las condesas de albania que aman a sus poetas y les bajan de su patria de luz para cambiarles en hombres y demostrarles que los aman,42
femina_002929,femina,2929,patria,patria,"Del Ateneo de Honduras Las aureas minas, las intrias abradas y las luina sa pas pueden hacer de un Pas Estado prospero Se necesitan ideales de culra para que en ese estado nauna Patria.",del ateneo de honduras las aureas minas las intrias abradas y las luina sa pas pueden hacer de un pas estado prospero se necesitan ideales de culra para que en ese estado nauna patria,34
femina_002931,femina,2931,mujer,mujer,"Sea dado á mi alma de mujer, cantar loores á tu engrandecimiento políticosocial Patria querida! y enastar el símbolo de turestauración sobre los cedros de mi fantasía para tenderme al pié del árbol que sostiene entre las nubes el pendón glorioso, y mirarlo flamear, mientras los céfiros lo besan, las aves lo saludaan, el Sol lo reverencia, y lagran constelación de las naciones cultas lo admira como florón indiano sobre el Mar Caribe! Toma toda mi alma en el incensario de tu pira, y consume en ella cuanto es ala y flor y arroma en mi alma de mujer, ¡Patria bendital y despliegue Dios sobre el cielo de tu dicha, su túnica de amor! LA PATRIA.",sea dado a mi alma de mujer cantar loores a tu engrandecimiento politicosocial patria querida y enastar el simbolo de turestauracion sobre los cedros de mi fantasia para tenderme al pie del arbol que sostiene entre las nubes el pendon glorioso y mirarlo flamear mientras los cefiros lo besan las aves lo saludaan el sol lo reverencia y lagran constelacion de las naciones cultas lo admira como floron indiano sobre el mar caribe toma toda mi alma en el incensario de tu pira y consume en ella cuanto es ala y flor y arroma en mi alma de mujer patria bendital y despliegue dios sobre el cielo de tu dicha su tunica de amor la patria,116
femina_002931,femina,2931,patria,patria,"Sea dado á mi alma de mujer, cantar loores á tu engrandecimiento políticosocial Patria querida! y enastar el símbolo de turestauración sobre los cedros de mi fantasía para tenderme al pié del árbol que sostiene entre las nubes el pendón glorioso, y mirarlo flamear, mientras los céfiros lo besan, las aves lo saludaan, el Sol lo reverencia, y lagran constelación de las naciones cultas lo admira como florón indiano sobre el Mar Caribe! Toma toda mi alma en el incensario de tu pira, y consume en ella cuanto es ala y flor y arroma en mi alma de mujer, ¡Patria bendital y despliegue Dios sobre el cielo de tu dicha, su túnica de amor! LA PATRIA.",sea dado a mi alma de mujer cantar loores a tu engrandecimiento politicosocial patria querida y enastar el simbolo de turestauracion sobre los cedros de mi fantasia para tenderme al pie del arbol que sostiene entre las nubes el pendon glorioso y mirarlo flamear mientras los cefiros lo besan las aves lo saludaan el sol lo reverencia y lagran constelacion de las naciones cultas lo admira como floron indiano sobre el mar caribe toma toda mi alma en el incensario de tu pira y consume en ella cuanto es ala y flor y arroma en mi alma de mujer patria bendital y despliegue dios sobre el cielo de tu dicha su tunica de amor la patria,116
femina_002931,femina,2931,religion,dios,"Sea dado á mi alma de mujer, cantar loores á tu engrandecimiento políticosocial Patria querida! y enastar el símbolo de turestauración sobre los cedros de mi fantasía para tenderme al pié del árbol que sostiene entre las nubes el pendón glorioso, y mirarlo flamear, mientras los céfiros lo besan, las aves lo saludaan, el Sol lo reverencia, y lagran constelación de las naciones cultas lo admira como florón indiano sobre el Mar Caribe! Toma toda mi alma en el incensario de tu pira, y consume en ella cuanto es ala y flor y arroma en mi alma de mujer, ¡Patria bendital y despliegue Dios sobre el cielo de tu dicha, su túnica de amor! LA PATRIA.",sea dado a mi alma de mujer cantar loores a tu engrandecimiento politicosocial patria querida y enastar el simbolo de turestauracion sobre los cedros de mi fantasia para tenderme al pie del arbol que sostiene entre las nubes el pendon glorioso y mirarlo flamear mientras los cefiros lo besan las aves lo saludaan el sol lo reverencia y lagran constelacion de las naciones cultas lo admira como floron indiano sobre el mar caribe toma toda mi alma en el incensario de tu pira y consume en ella cuanto es ala y flor y arroma en mi alma de mujer patria bendital y despliegue dios sobre el cielo de tu dicha su tunica de amor la patria,116
femina_002933,femina,2933,patria,pueblo,CAMINITO DEL PUEBLO REPOBLICA IDEAL.,caminito del pueblo repoblica ideal,5
femina_002938,femina,2938,patria,independencia,"Entre las fiestas que con motivo del 79 aniversario de nuestra Independencia se celebraron en esta ciudad, merece especial mencion el baile del dia 26 de Febrero, en el aristocratico centro 2 de Julio, en el cual se verificó un torneo monárquico-republicano.",entre las fiestas que con motivo del 79 aniversario de nuestra independencia se celebraron en esta ciudad merece especial mencion el baile del dia 26 de febrero en el aristocratico centro 2 de julio en el cual se verifico un torneo monarquico republicano,43
femina_002938,femina,2938,colonialismo,independencia,"Entre las fiestas que con motivo del 79 aniversario de nuestra Independencia se celebraron en esta ciudad, merece especial mencion el baile del dia 26 de Febrero, en el aristocratico centro 2 de Julio, en el cual se verificó un torneo monárquico-republicano.",entre las fiestas que con motivo del 79 aniversario de nuestra independencia se celebraron en esta ciudad merece especial mencion el baile del dia 26 de febrero en el aristocratico centro 2 de julio en el cual se verifico un torneo monarquico republicano,43
femina_002955,femina,2955,mujer,dama,"Valdes, ¡ Raul Carbuccia, depositaron á los pies de la bella dama elegida, fragantes ramilletes, de los cuales recogemos los siguientes pétalos, que exornan esta página: Si la paloma biblica llevó en el pico un ramillete de olivo para hacer la paz entre los hombres, que mucho que llo lleve en el pico un manojo de rosas para ofrendarlo á la elegida de nuestra República Ideal.",valdes raul carbuccia depositaron a los pies de la bella dama elegida fragantes ramilletes de los cuales recogemos los siguientes petalos que exornan esta pagina si la paloma biblica llevo en el pico un ramillete de olivo para hacer la paz entre los hombres que mucho que llo lleve en el pico un manojo de rosas para ofrendarlo a la elegida de nuestra republica ideal,65
femina_002967,femina,2967,mujer,mujeres,"CHARADA Fémina Página 10 to at Interesante Cang.— Hemos recibido la interesante revista Newvorquina Feminismo Internacionalrgano importantisimo de la Liga de mujeres ricas e Hispano americanas bajo la direccion. de la notable escritora Elena Arimendi, y cuyaredaccion está encargada al concienzudo escritor E.",charada femina pagina 10 to at interesante cang hemos recibido la interesante revista newvorquina feminismo internacionalrgano importantisimo de la liga de mujeres ricas e hispano americanas bajo la direccion de la notable escritora elena arimendi y cuyaredaccion esta encargada al concienzudo escritor e,43
femina_002967,femina,2967,feminismo,feminismo,"CHARADA Fémina Página 10 to at Interesante Cang.— Hemos recibido la interesante revista Newvorquina Feminismo Internacionalrgano importantisimo de la Liga de mujeres ricas e Hispano americanas bajo la direccion. de la notable escritora Elena Arimendi, y cuyaredaccion está encargada al concienzudo escritor E.",charada femina pagina 10 to at interesante cang hemos recibido la interesante revista newvorquina feminismo internacionalrgano importantisimo de la liga de mujeres ricas e hispano americanas bajo la direccion de la notable escritora elena arimendi y cuyaredaccion esta encargada al concienzudo escritor e,43
femina_002968,femina,2968,mujer,mujer,"Sang Carrión, de quien tenemos el placer de reproducir Lalave de ro Recomendamos su lectura al sexo fuerte de nuestro pais, como exortacion á tomar nuestra defensa, y a la vez encargamos á la mujer domnicana la suscripcion a esta importante revista. que vien, como la nuestra en la campaña tras el adelanto cultural y el perfeccionamiento del ho gar para la emancipacion de la mujer.",sang carrion de quien tenemos el placer de reproducir lalave de ro recomendamos su lectura al sexo fuerte de nuestro pais como exortacion a tomar nuestra defensa y a la vez encargamos a la mujer domnicana la suscripcion a esta importante revista que vien como la nuestra en la campana tras el adelanto cultural y el perfeccionamiento del ho gar para la emancipacion de la mujer,66
